kodim17	 lossy 	directJPEG	393216.000	12051.000	 10.000	none	149.842	  5.039	153.021	  5.074	 
kodim17	 lossy 	directJPEG	393216.000	20057.000	 20.000	none	102.348	  4.443	105.819	  4.500	 
kodim17	 lossy 	directJPEG	393216.000	27449.000	 30.000	none	 68.574	  4.102	 72.421	  4.160	 
kodim17	 lossy 	directJPEG	393216.000	32940.000	 40.000	none	 53.392	  3.488	 57.870	  3.569	 
kodim17	 lossy 	directJPEG	393216.000	38698.000	 50.000	none	 46.418	  3.238	 51.043	  3.329	 
kodim17	 lossy 	directJPEG	393216.000	46177.000	 60.000	none	 39.947	  2.842	 44.802	  2.933	 
kodim17	 lossy 	directJPEG	393216.000	58449.000	 70.000	none	 29.095	  2.260	 34.002	  2.348	 
kodim17	 lossy 	directJPEG	393216.000	76332.000	 80.000	none	 17.535	  1.404	 22.437	  1.482	 
kodim17	 lossy 	directJPEG	393216.000	114483.000	 90.000	none	  8.049	  0.832	 13.814	  0.936	 
kodim17	 lossy 	directJPEG	393216.000	271194.000	100.000	none	  1.115	  0.088	  7.873	  0.400	 
