kodim06	 lossy 	directJPEG	393216.000	15272.000	 10.000	none	421.451	 22.832	426.181	 23.079	 
kodim06	 lossy 	directJPEG	393216.000	31778.000	 20.000	none	276.823	 19.267	283.934	 19.601	 
kodim06	 lossy 	directJPEG	393216.000	47414.000	 30.000	none	181.463	 13.599	187.560	 13.836	 
kodim06	 lossy 	directJPEG	393216.000	64215.000	 40.000	none	122.126	  7.024	128.089	  7.143	 
kodim06	 lossy 	directJPEG	393216.000	75907.000	 50.000	none	 89.741	  4.774	 95.831	  4.893	 
kodim06	 lossy 	directJPEG	393216.000	84859.000	 60.000	none	 70.781	  4.694	 76.755	  4.874	 
kodim06	 lossy 	directJPEG	393216.000	98744.000	 70.000	none	 55.243	  4.479	 61.508	  4.751	 
kodim06	 lossy 	directJPEG	393216.000	123105.000	 80.000	none	 30.965	  2.375	 37.564	  2.532	 
kodim06	 lossy 	directJPEG	393216.000	167838.000	 90.000	none	  9.639	  1.062	 16.253	  1.290	 
kodim06	 lossy 	directJPEG	393216.000	344347.000	100.000	none	  0.086	  0.078	  6.843	  0.535	 
