kodim06	 lossy 	directJPEG	393216.000	15272.000	 10.000	none	432.041	 22.816	436.321	 23.133	 
kodim06	 lossy 	directJPEG	393216.000	31778.000	 20.000	none	300.735	 19.503	306.419	 19.894	 
kodim06	 lossy 	directJPEG	393216.000	47414.000	 30.000	none	184.511	 13.496	190.340	 13.759	 
kodim06	 lossy 	directJPEG	393216.000	64215.000	 40.000	none	110.434	  6.016	116.198	  6.163	 
kodim06	 lossy 	directJPEG	393216.000	75907.000	 50.000	none	 82.592	  4.821	 89.109	  4.998	 
kodim06	 lossy 	directJPEG	393216.000	84859.000	 60.000	none	 70.099	  5.354	 77.120	  5.604	 
kodim06	 lossy 	directJPEG	393216.000	98744.000	 70.000	none	 57.222	  5.087	 65.210	  5.402	 
kodim06	 lossy 	directJPEG	393216.000	123105.000	 80.000	none	 33.022	  2.402	 41.372	  2.564	 
kodim06	 lossy 	directJPEG	393216.000	167838.000	 90.000	none	 11.486	  1.046	 20.548	  1.300	 
kodim06	 lossy 	directJPEG	393216.000	344347.000	100.000	none	  1.226	  0.111	 11.840	  0.606	 
