kodim02	 lossy 	directJPEG	393216.000	39901.000	 10.000	none	502.166	  0.000	  0.000	  0.000	 
kodim02	 lossy 	directJPEG	393216.000	55397.000	 20.000	none	409.315	  0.000	  0.000	  0.000	 
kodim02	 lossy 	directJPEG	393216.000	78940.000	 30.000	none	193.196	  0.000	  0.000	  0.000	 
kodim02	 lossy 	directJPEG	393216.000	88723.000	 40.000	none	152.040	  0.000	  0.000	  0.000	 
kodim02	 lossy 	directJPEG	393216.000	100835.000	 50.000	none	131.031	  0.000	  0.000	  0.000	 
kodim02	 lossy 	directJPEG	393216.000	116022.000	 60.000	none	108.316	  0.000	  0.000	  0.000	 
kodim02	 lossy 	directJPEG	393216.000	127644.000	 70.000	none	 60.123	  0.000	  0.000	  0.000	 
kodim02	 lossy 	directJPEG	393216.000	147991.000	 80.000	none	 28.580	  0.000	  0.000	  0.000	 
kodim02	 lossy 	directJPEG	393216.000	190560.000	 90.000	none	 10.211	  0.000	  0.000	  0.000	 
kodim02	 lossy 	directJPEG	393216.000	362441.000	100.000	none	  0.092	  0.000	  0.000	  0.000	 
