kodim15	 lossy 	NovelMethod2	393216.000	7002.000	 10.000	none	180.913	  3.664	185.515	  3.830	 
kodim15	 lossy 	NovelMethod2	393216.000	10356.000	 20.000	none	124.233	  2.222	128.532	  2.366	 
kodim15	 lossy 	NovelMethod2	393216.000	13786.000	 30.000	none	102.177	  1.604	105.942	  1.723	 
kodim15	 lossy 	NovelMethod2	393216.000	16699.000	 40.000	none	 96.156	  1.459	 99.975	  1.568	 
kodim15	 lossy 	NovelMethod2	393216.000	19620.000	 50.000	none	 89.888	  1.150	 93.691	  1.237	 
kodim15	 lossy 	NovelMethod2	393216.000	22910.000	 60.000	none	 91.889	  1.074	 95.670	  1.184	 
kodim15	 lossy 	NovelMethod2	393216.000	28235.000	 70.000	none	 91.658	  0.955	 95.294	  1.062	 
kodim15	 lossy 	NovelMethod2	393216.000	37597.000	 80.000	none	103.080	  0.816	106.162	  0.931	 
kodim15	 lossy 	NovelMethod2	393216.000	61960.000	 90.000	none	109.825	  0.648	112.173	  0.770	 
kodim15	 lossy 	NovelMethod2	393216.000	193571.000	100.000	none	107.960	  0.512	109.953	  0.642	 
