kodim03	 lossy 	directJPEG	393216.000	17490.000	 10.000	none	271.901	 11.496	301.394	 11.397	 
kodim03	 lossy 	directJPEG	393216.000	27541.000	 20.000	none	184.532	  8.290	216.298	  8.364	 
kodim03	 lossy 	directJPEG	393216.000	39525.000	 30.000	none	106.708	  6.541	139.101	  6.660	 
kodim03	 lossy 	directJPEG	393216.000	49154.000	 40.000	none	 68.885	  5.067	100.724	  5.200	 
kodim03	 lossy 	directJPEG	393216.000	59440.000	 50.000	none	 46.399	  4.072	 77.814	  4.233	 
kodim03	 lossy 	directJPEG	393216.000	67445.000	 60.000	none	 33.350	  3.843	 65.497	  4.055	 
kodim03	 lossy 	directJPEG	393216.000	79289.000	 70.000	none	 21.317	  2.937	 53.686	  3.184	 
kodim03	 lossy 	directJPEG	393216.000	97252.000	 80.000	none	 11.922	  1.950	 45.048	  2.212	 
kodim03	 lossy 	directJPEG	393216.000	133836.000	 90.000	none	  4.140	  1.148	 37.774	  1.510	 
kodim03	 lossy 	directJPEG	393216.000	283379.000	100.000	none	  0.054	  0.058	 34.061	  0.483	 
