kodim23	 lossy 	simpleMerging	393216.000	10332.000	 10.000	none	 76.837	  3.030	 78.500	  3.062	 
kodim23	 lossy 	simpleMerging	393216.000	16017.000	 20.000	none	 50.259	  1.849	 52.304	  1.885	 
kodim23	 lossy 	simpleMerging	393216.000	20932.000	 30.000	none	 38.945	  1.449	 41.299	  1.497	 
kodim23	 lossy 	simpleMerging	393216.000	25053.000	 40.000	none	 32.403	  1.254	 35.277	  1.305	 
kodim23	 lossy 	simpleMerging	393216.000	29083.000	 50.000	none	 27.544	  1.105	 30.644	  1.154	 
kodim23	 lossy 	simpleMerging	393216.000	33549.000	 60.000	none	 23.452	  1.008	 26.729	  1.067	 
kodim23	 lossy 	simpleMerging	393216.000	40660.000	 70.000	none	 18.438	  0.894	 21.888	  0.965	 
kodim23	 lossy 	simpleMerging	393216.000	52825.000	 80.000	none	 13.034	  0.756	 16.926	  0.844	 
kodim23	 lossy 	simpleMerging	393216.000	83512.000	 90.000	none	  6.464	  0.572	 11.043	  0.702	 
kodim23	 lossy 	simpleMerging	393216.000	236555.000	100.000	none	  0.515	  0.115	  6.042	  0.442	 
