kodim11	 lossy 	NovelMethod1	393216.000	7549.000	 10.000	none	249.833	  6.271	249.031	  6.262	 
kodim11	 lossy 	NovelMethod1	393216.000	12605.000	 20.000	none	184.481	  3.318	184.136	  3.363	 
kodim11	 lossy 	NovelMethod1	393216.000	17611.000	 30.000	none	159.242	  2.896	159.108	  2.916	 
kodim11	 lossy 	NovelMethod1	393216.000	22182.000	 40.000	none	146.020	  2.453	146.141	  2.494	 
kodim11	 lossy 	NovelMethod1	393216.000	26793.000	 50.000	none	134.985	  2.125	135.399	  2.171	 
kodim11	 lossy 	NovelMethod1	393216.000	31886.000	 60.000	none	125.332	  2.029	125.972	  2.089	 
kodim11	 lossy 	NovelMethod1	393216.000	40100.000	 70.000	none	114.812	  1.760	116.149	  1.832	 
kodim11	 lossy 	NovelMethod1	393216.000	52536.000	 80.000	none	100.160	  1.551	101.817	  1.628	 
kodim11	 lossy 	NovelMethod1	393216.000	83824.000	 90.000	none	 78.926	  1.246	 80.847	  1.337	 
kodim11	 lossy 	NovelMethod1	393216.000	231493.000	100.000	none	 53.644	  0.812	 56.592	  0.957	 
