kodim09	 lossy 	directJPEG	393216.000	12100.000	 10.000	none	136.943	  0.000	  0.000	  0.000	 
kodim09	 lossy 	directJPEG	393216.000	18860.000	 20.000	none	 92.775	  0.000	  0.000	  0.000	 
kodim09	 lossy 	directJPEG	393216.000	24540.000	 30.000	none	 65.761	  0.000	  0.000	  0.000	 
kodim09	 lossy 	directJPEG	393216.000	29401.000	 40.000	none	 55.422	  0.000	  0.000	  0.000	 
kodim09	 lossy 	directJPEG	393216.000	34561.000	 50.000	none	 48.607	  0.000	  0.000	  0.000	 
kodim09	 lossy 	directJPEG	393216.000	41152.000	 60.000	none	 40.546	  0.000	  0.000	  0.000	 
kodim09	 lossy 	directJPEG	393216.000	55778.000	 70.000	none	 30.665	  0.000	  0.000	  0.000	 
kodim09	 lossy 	directJPEG	393216.000	79366.000	 80.000	none	 19.343	  0.000	  0.000	  0.000	 
kodim09	 lossy 	directJPEG	393216.000	116319.000	 90.000	none	  8.503	  0.000	  0.000	  0.000	 
kodim09	 lossy 	directJPEG	393216.000	269186.000	100.000	none	  0.092	  0.000	  0.000	  0.000	 
