kodim17	 lossy 	directJPEG	393216.000	12051.000	 10.000	none	107.579	  4.902	142.868	  4.922	 
kodim17	 lossy 	directJPEG	393216.000	20057.000	 20.000	none	 66.491	  4.321	 99.995	  4.296	 
kodim17	 lossy 	directJPEG	393216.000	27449.000	 30.000	none	 45.099	  3.924	 79.516	  4.012	 
kodim17	 lossy 	directJPEG	393216.000	32940.000	 40.000	none	 35.551	  3.325	 70.882	  3.473	 
kodim17	 lossy 	directJPEG	393216.000	38698.000	 50.000	none	 29.613	  3.023	 65.755	  3.227	 
kodim17	 lossy 	directJPEG	393216.000	46177.000	 60.000	none	 24.328	  2.488	 61.230	  2.759	 
kodim17	 lossy 	directJPEG	393216.000	58449.000	 70.000	none	 17.531	  2.059	 55.249	  2.362	 
kodim17	 lossy 	directJPEG	393216.000	76332.000	 80.000	none	 10.240	  1.346	 48.980	  1.656	 
kodim17	 lossy 	directJPEG	393216.000	114483.000	 90.000	none	  4.389	  0.813	 44.519	  1.167	 
kodim17	 lossy 	directJPEG	393216.000	271194.000	100.000	none	  0.054	  0.037	 41.322	  0.638	 
